dataset,setting,method,n,ridge_alpha,graph_min_weight,graph_weight_power,graph_self_weight,state_count,auto_states,min_state_improvement,threshold_pass_rate,inferred_state_count_distribution,mae_mean,mae_std,rmse_mean,rmse_std,node_rmse_mean_mean,node_rmse_mean_std,node_rmse_max_mean,node_rmse_max_std,kmeans_improvement_mean,kmeans_improvement_std,adjusted_rand_mean,adjusted_rand_std,aligned_accuracy_mean,aligned_accuracy_std,mean_label_purity_mean,mean_label_purity_std,delta_vs_same_alpha_dense_rmse,delta_vs_best_dense_rmse,delta_vs_dynvar_weighted_rmse,meaningfully_beats_same_alpha_dense,meaningfully_beats_best_dense,meaningfully_beats_dynvar_weighted
HydraulicSystems,forced_k2,STCG-v1 Weighted Ridge,5,100.0,0.01,4.0,1.0,2,False,0.0,1.0,"{""2"": 5}",0.04561190139408481,2.6546728080156568e-06,0.15817410698478826,5.024106528963427e-07,0.0819010970555344,1.2389458027380772e-06,0.42494972165775835,1.394023795452274e-06,0.04768891698430792,8.505780594455166e-06,-0.0013627474928513928,0.0001691515315367878,0.5066450567260941,0.003159414698479381,0.9766612641815235,0.0,0.0011937206980862647,0.00276294855848086,0.00010416559742584819,False,False,False
HydraulicSystems,forced_k2,STCG-v1 Weighted Ridge,5,100.0,0.1,1.0,1.0,2,False,0.0,1.0,"{""2"": 5}",0.04690284594176031,9.56247184352808e-07,0.1575516197144295,4.483022498334565e-07,0.08156735818771729,6.304581903155295e-07,0.42341649232151185,1.1370135905724107e-06,0.04768891698430792,8.505780594455166e-06,-0.0013627474928513928,0.0001691515315367878,0.5066450567260941,0.003159414698479381,0.9766612641815235,0.0,0.0005712334277274966,0.002140461288122092,0.00027722770307270217,False,False,False
HydraulicSystems,forced_k2,STCG-v1 Weighted Ridge,5,100.0,0.1,4.0,1.0,2,False,0.0,1.0,"{""2"": 5}",0.046702363863161886,3.089372623457432e-07,0.15788655682855932,2.5658401116133027e-07,0.08164863832254998,1.0290026914418119e-06,0.42431443147529785,5.372517790258518e-07,0.04768891698430792,8.505780594455166e-06,-0.0013627474928513928,0.0001691515315367878,0.5066450567260941,0.003159414698479381,0.9766612641815235,0.0,0.0009061705418573207,0.002475398402251916,0.00010382204085676583,False,False,False
HydraulicSystems,forced_k3,Dense Ridge,5,1.0,,,,3,False,0.0,1.0,"{""3"": 5}",0.04644940013362614,0.0,0.1554111584263074,0.0,0.07982692614779191,0.0,0.41728991546905025,6.206335383118183e-17,0.07052605184297098,6.608477987083583e-06,0.05489418439466148,0.0009012992059235722,0.6875202593192868,0.0007248194416531005,0.9766612641815235,0.0,0.0,0.0,nan,False,False,False
HydraulicSystems,forced_k3,Dense Ridge,5,10.0,,,,3,False,0.0,1.0,"{""3"": 5}",0.046670590127118196,0.0,0.15612095111965393,0.0,0.08037952092401655,0.0,0.41947243088335673,6.206335383118183e-17,0.07052605184297098,6.608477987083583e-06,0.05489418439466148,0.0009012992059235722,0.6875202593192868,0.0007248194416531005,0.9766612641815235,0.0,0.0,0.0007097926933465337,nan,False,False,False
HydraulicSystems,forced_k3,Dense Ridge,5,100.0,,,,3,False,0.0,1.0,"{""3"": 5}",0.04726797834190943,0.0,0.156980386286702,0.0,0.08144405078576797,0.0,0.4219199848790695,0.0,0.07052605184297098,6.608477987083583e-06,0.05489418439466148,0.0009012992059235722,0.6875202593192868,0.0007248194416531005,0.9766612641815235,0.0,0.0,0.0015692278603945953,nan,False,False,False
HydraulicSystems,forced_k3,DynVAR-Lasso Weighted Ridge,5,1.0,0.01,1.0,1.0,3,False,0.0,1.0,"{""3"": 5}",0.04638746701867529,0.0,0.1555619216154146,0.0,0.07988075323901575,0.0,0.41780307948839895,6.206335383118183e-17,0.07052605184297098,6.608477987083583e-06,0.05489418439466148,0.0009012992059235722,0.6875202593192868,0.0007248194416531005,0.9766612641815235,0.0,0.00015076318910720032,0.00015076318910720032,0.0,False,False,False
HydraulicSystems,forced_k3,DynVAR-Lasso Weighted Ridge,5,1.0,0.01,4.0,1.0,3,False,0.0,1.0,"{""3"": 5}",0.04626145354482729,0.0,0.15626936727999047,0.0,0.08017131174708587,0.0,0.4200149064170081,0.0,0.07052605184297098,6.608477987083583e-06,0.05489418439466148,0.0009012992059235722,0.6875202593192868,0.0007248194416531005,0.9766612641815235,0.0,0.0008582088536830679,0.0008582088536830679,0.0,False,False,False
HydraulicSystems,forced_k3,DynVAR-Lasso Weighted Ridge,5,1.0,0.1,1.0,1.0,3,False,0.0,1.0,"{""3"": 5}",0.04639780512558248,0.0,0.15553755670423755,0.0,0.07987269987609921,0.0,0.4177202914303357,0.0,0.07052605184297098,6.608477987083583e-06,0.05489418439466148,0.0009012992059235722,0.6875202593192868,0.0007248194416531005,0.9766612641815235,0.0,0.0001263982779301509,0.0001263982779301509,0.0,False,False,False
HydraulicSystems,forced_k3,DynVAR-Lasso Weighted Ridge,5,1.0,0.1,4.0,1.0,3,False,0.0,1.0,"{""3"": 5}",0.0463483159144035,0.0,0.1558904579322603,0.0,0.08002259323592992,0.0,0.4188418466816771,0.0,0.07052605184297098,6.608477987083583e-06,0.05489418439466148,0.0009012992059235722,0.6875202593192868,0.0007248194416531005,0.9766612641815235,0.0,0.00047929950595290705,0.00047929950595290705,0.0,False,False,False
HydraulicSystems,forced_k3,DynVAR-Lasso Weighted Ridge,5,10.0,0.01,1.0,1.0,3,False,0.0,1.0,"{""3"": 5}",0.04658715251629476,0.0,0.15639747883165817,0.0,0.08045510852876125,0.0,0.4203162275977673,6.206335383118183e-17,0.07052605184297098,6.608477987083583e-06,0.05489418439466148,0.0009012992059235722,0.6875202593192868,0.0007248194416531005,0.9766612641815235,0.0,0.000276527712004232,0.0009863204053507657,0.0,False,False,False
HydraulicSystems,forced_k3,DynVAR-Lasso Weighted Ridge,5,10.0,0.01,4.0,1.0,3,False,0.0,1.0,"{""3"": 5}",0.04620691668590297,0.0,0.15727285234930924,0.0,0.0808145435651507,0.0,0.4228838884219903,0.0,0.07052605184297098,6.608477987083583e-06,0.05489418439466148,0.0009012992059235722,0.6875202593192868,0.0007248194416531005,0.9766612641815235,0.0,0.0011519012296553055,0.0018616939230018392,0.0,False,False,False
HydraulicSystems,forced_k3,DynVAR-Lasso Weighted Ridge,5,10.0,0.1,1.0,1.0,3,False,0.0,1.0,"{""3"": 5}",0.04660194681566256,0.0,0.15636006459643953,0.0,0.08044381286297231,0.0,0.4202030246277625,6.206335383118183e-17,0.07052605184297098,6.608477987083583e-06,0.05489418439466148,0.0009012992059235722,0.6875202593192868,0.0007248194416531005,0.9766612641815235,0.0,0.00023911347678559625,0.00094890617013213,0.0,False,False,False
HydraulicSystems,forced_k3,DynVAR-Lasso Weighted Ridge,5,10.0,0.1,4.0,1.0,3,False,0.0,1.0,"{""3"": 5}",0.04643463854394903,0.0,0.15677109242069784,0.0,0.08059412166258888,0.0,0.42143100515579135,0.0,0.07052605184297098,6.608477987083583e-06,0.05489418439466148,0.0009012992059235722,0.6875202593192868,0.0007248194416531005,0.9766612641815235,0.0,0.000650141301043905,0.0013599339943904387,0.0,False,False,False
HydraulicSystems,forced_k3,DynVAR-Lasso Weighted Ridge,5,100.0,0.01,1.0,1.0,3,False,0.0,1.0,"{""3"": 5}",0.04704721147864152,0.0,0.15733125428747502,0.0,0.08153015605464198,0.0,0.4229027800586042,6.206335383118183e-17,0.07052605184297098,6.608477987083583e-06,0.05489418439466148,0.0009012992059235722,0.6875202593192868,0.0007248194416531005,0.9766612641815235,0.0,0.0003508680007730247,0.00192009586116762,0.0,False,False,False
HydraulicSystems,forced_k3,DynVAR-Lasso Weighted Ridge,5,100.0,0.01,4.0,1.0,3,False,0.0,1.0,"{""3"": 5}",0.04630606203404213,0.0,0.1580699413873624,0.0,0.08182273516528321,0.0,0.4247732266123706,0.0,0.07052605184297098,6.608477987083583e-06,0.05489418439466148,0.0009012992059235722,0.6875202593192868,0.0007248194416531005,0.9766612641815235,0.0,0.0010895551006604165,0.0026587829610550118,0.0,False,False,False
HydraulicSystems,forced_k3,DynVAR-Lasso Weighted Ridge,5,100.0,0.1,1.0,1.0,3,False,0.0,1.0,"{""3"": 5}",0.0470759319111906,0.0,0.1572743920113568,0.0,0.08151401548300558,0.0,0.42274593282350403,0.0,0.07052605184297098,6.608477987083583e-06,0.05489418439466148,0.0009012992059235722,0.6875202593192868,0.0007248194416531005,0.9766612641815235,0.0,0.00029400572465479446,0.0018632335850493897,0.0,False,False,False
HydraulicSystems,forced_k3,DynVAR-Lasso Weighted Ridge,5,100.0,0.1,4.0,1.0,3,False,0.0,1.0,"{""3"": 5}",0.04678289265751311,0.0,0.15778273478770255,0.0,0.08165677040965295,0.0,0.42413500873564997,0.0,0.07052605184297098,6.608477987083583e-06,0.05489418439466148,0.0009012992059235722,0.6875202593192868,0.0007248194416531005,0.9766612641815235,0.0,0.0008023485010005549,0.00237157636139515,0.0,False,False,False
HydraulicSystems,forced_k3,STCG-v1 Weighted Ridge,5,1.0,0.01,1.0,1.0,3,False,0.0,1.0,"{""3"": 5}",0.04626775764275118,2.0608352850730886e-06,0.15568686057957684,4.2752987067154605e-06,0.07987533685551264,2.4370159622468345e-06,0.41833757714736386,1.19744390466765e-05,0.07052605184297098,6.608477987083583e-06,0.05489418439466148,0.0009012992059235722,0.6875202593192868,0.0007248194416531005,0.9766612641815235,0.0,0.0002757021532694415,0.0002757021532694415,0.00012493896416224115,False,False,False
HydraulicSystems,forced_k3,STCG-v1 Weighted Ridge,5,1.0,0.01,4.0,1.0,3,False,0.0,1.0,"{""3"": 5}",0.046147862352122725,3.746889963554239e-06,0.15680152911976905,3.867738665605308e-06,0.08035477767325573,8.279481711786565e-06,0.421590666075837,5.329355917621596e-06,0.07052605184297098,6.608477987083583e-06,0.05489418439466148,0.0009012992059235722,0.6875202593192868,0.0007248194416531005,0.9766612641815235,0.0,0.001390370693461651,0.001390370693461651,0.0005321618397785832,False,False,False
HydraulicSystems,forced_k3,STCG-v1 Weighted Ridge,5,1.0,0.1,1.0,1.0,3,False,0.0,1.0,"{""3"": 5}",0.04631148736808256,1.6110250941483094e-06,0.15561070678399677,3.7045629793523358e-06,0.07986155604387721,2.2624288599923333e-06,0.4180556458281349,1.0199115215418822e-05,0.07052605184297098,6.608477987083583e-06,0.05489418439466148,0.0009012992059235722,0.6875202593192868,0.0007248194416531005,0.9766612641815235,0.0,0.00019954835768937196,0.00019954835768937196,7.315007975922105e-05,False,False,False
HydraulicSystems,forced_k3,STCG-v1 Weighted Ridge,5,1.0,0.1,4.0,1.0,3,False,0.0,1.0,"{""3"": 5}",0.04628656606486277,4.809254577689604e-06,0.1559577494973672,9.675679049886097e-06,0.08001425452168849,7.527480098914339e-06,0.41908058846081203,2.4994068535510615e-05,0.07052605184297098,6.608477987083583e-06,0.05489418439466148,0.0009012992059235722,0.6875202593192868,0.0007248194416531005,0.9766612641815235,0.0,0.0005465910710598099,0.0005465910710598099,6.729156510690282e-05,False,False,False
HydraulicSystems,forced_k3,STCG-v1 Weighted Ridge,5,10.0,0.01,1.0,1.0,3,False,0.0,1.0,"{""3"": 5}",0.0464145901618868,1.9949138060755245e-06,0.15665189521327721,3.2551152128685926e-06,0.08049830025945914,1.9666071728384475e-06,0.421081553086073,9.710931519900834e-06,0.07052605184297098,6.608477987083583e-06,0.05489418439466148,0.0009012992059235722,0.6875202593192868,0.0007248194416531005,0.9766612641815235,0.0,0.0005309440936232812,0.001240736786969815,0.0002544163816190492,False,False,False
HydraulicSystems,forced_k3,STCG-v1 Weighted Ridge,5,10.0,0.01,4.0,1.0,3,False,0.0,1.0,"{""3"": 5}",0.046189007416346614,6.463599859423681e-06,0.15772315985103996,2.1525701897818496e-06,0.0810119132026518,4.226956413151406e-06,0.423952454843669,3.897910104344929e-06,0.07052605184297098,6.608477987083583e-06,0.05489418439466148,0.0009012992059235722,0.6875202593192868,0.0007248194416531005,0.9766612641815235,0.0,0.001602208731386029,0.0023120014247325626,0.0004503075017307234,False,False,False
HydraulicSystems,forced_k3,STCG-v1 Weighted Ridge,5,10.0,0.1,1.0,1.0,3,False,0.0,1.0,"{""3"": 5}",0.046477838570397945,1.7216798274247156e-06,0.1565378711897983,2.3301858154018575e-06,0.08046062885810665,1.7615220642632934e-06,0.42075282675750403,6.599602426709863e-06,0.07052605184297098,6.608477987083583e-06,0.05489418439466148,0.0009012992059235722,0.6875202593192868,0.0007248194416531005,0.9766612641815235,0.0,0.0004169200701443776,0.0011267127634909113,0.00017780659335878135,False,False,False
HydraulicSystems,forced_k3,STCG-v1 Weighted Ridge,5,10.0,0.1,4.0,1.0,3,False,0.0,1.0,"{""3"": 5}",0.04635807803301486,1.8260317799927492e-06,0.1568724686709757,7.675959536124103e-07,0.0805751194571156,1.916752458567951e-06,0.42169932949607053,3.965675350780551e-06,0.07052605184297098,6.608477987083583e-06,0.05489418439466148,0.0009012992059235722,0.6875202593192868,0.0007248194416531005,0.9766612641815235,0.0,0.0007515175513217731,0.0014613102446683068,0.00010137625027786812,False,False,False
HydraulicSystems,forced_k3,STCG-v1 Weighted Ridge,5,100.0,0.01,1.0,1.0,3,False,0.0,1.0,"{""3"": 5}",0.046828843565796696,6.134998909207988e-06,0.15769580013274537,2.8758591931830514e-06,0.08161041239709226,3.4100181338649113e-06,0.42371748857726166,8.217829772107923e-06,0.07052605184297098,6.608477987083583e-06,0.05489418439466148,0.0009012992059235722,0.6875202593192868,0.0007248194416531005,0.9766612641815235,0.0,0.0007154138460433723,0.0022846417064379676,0.0003645458452703476,False,False,False
HydraulicSystems,forced_k3,STCG-v1 Weighted Ridge,5,100.0,0.01,4.0,1.0,3,False,0.0,1.0,"{""3"": 5}",0.045810543013685805,1.4597399471971804e-05,0.15816139187387485,2.9411737224927962e-06,0.08189872346146551,3.901204842130762e-06,0.42491534871322206,8.364549406619513e-06,0.07052605184297098,6.608477987083583e-06,0.05489418439466148,0.0009012992059235722,0.6875202593192868,0.0007248194416531005,0.9766612641815235,0.0,0.0011810055871728509,0.002750233447567446,9.145048651243437e-05,False,False,False
HydraulicSystems,forced_k3,STCG-v1 Weighted Ridge,5,100.0,0.1,1.0,1.0,3,False,0.0,1.0,"{""3"": 5}",0.04692202758064264,3.806223551113773e-06,0.1575329110805253,2.155835100575335e-06,0.08156198239954873,1.7969558882013327e-06,0.42336029677582765,6.254036624668854e-06,0.07052605184297098,6.608477987083583e-06,0.05489418439466148,0.0009012992059235722,0.6875202593192868,0.0007248194416531005,0.9766612641815235,0.0,0.0005525247938233113,0.0021217526542179066,0.00025851906916851686,False,False,False
HydraulicSystems,forced_k3,STCG-v1 Weighted Ridge,5,100.0,0.1,4.0,1.0,3,False,0.0,1.0,"{""3"": 5}",0.046762552268019,1.3702043825342911e-05,0.1578857972057771,1.6756983448068353e-06,0.08163539124043565,1.2267517413857822e-06,0.424317878042093,5.311277546891033e-06,0.07052605184297098,6.608477987083583e-06,0.05489418439466148,0.0009012992059235722,0.6875202593192868,0.0007248194416531005,0.9766612641815235,0.0,0.000905410919075117,0.0024746387794697122,0.00010306241807456207,False,False,False
