dataset,seed,setting,method,ridge_alpha,graph_min_weight,graph_weight_power,graph_self_weight,state_count,auto_states,min_state_improvement,threshold_passed,kmeans_improvement,temporal_coherence,n_windows,true_state_count,inferred_state_count,adjusted_rand,aligned_accuracy,mean_label_purity,true_label_counts,inferred_state_counts,state_mapping,mae,rmse,node_rmse_mean,node_rmse_max
AReMActivities,0,auto_k3_min_0.00,DynVAR-Lasso Weighted Ridge,100.0,0.01,4.0,1.0,3,True,0.0,True,0.126682261408676,0.6548380449118423,197,6,3,0.3265601338338383,0.5025380710659898,0.9873096446700508,bending1:22;bending2:19;cycling:48;lying:48;sitting:48;standing:12,0:50;1:42;2:105,"{""0"": ""cycling"", ""1"": ""bending2"", ""2"": ""lying""}",0.5690368213435207,0.9061913454538397,0.8355537994584897,1.453147177188716
AReMActivities,0,auto_k3_min_0.00,STCG-v1 Weighted Ridge,100.0,0.01,4.0,1.0,3,True,0.0,True,0.126682261408676,0.6548380449118423,197,6,3,0.3265601338338383,0.5025380710659898,0.9873096446700508,bending1:22;bending2:19;cycling:48;lying:48;sitting:48;standing:12,0:50;1:42;2:105,"{""0"": ""cycling"", ""1"": ""bending2"", ""2"": ""lying""}",0.5680715248222729,0.9056949280940931,0.8343132133365048,1.4526100097498733
AReMActivities,0,auto_k3_min_0.02,Dense Ridge,30.0,,,,3,True,0.02,True,0.126682261408676,0.6548380449118423,197,6,3,0.3265601338338383,0.5025380710659898,0.9873096446700508,bending1:22;bending2:19;cycling:48;lying:48;sitting:48;standing:12,0:50;1:42;2:105,"{""0"": ""cycling"", ""1"": ""bending2"", ""2"": ""lying""}",0.5733895262668768,0.9109366077707814,0.8412092464597661,1.4550835330620835
AReMActivities,0,auto_k3_min_0.02,DynVAR-Lasso Weighted Ridge,30.0,0.01,4.0,1.0,3,True,0.02,True,0.126682261408676,0.6548380449118423,197,6,3,0.3265601338338383,0.5025380710659898,0.9873096446700508,bending1:22;bending2:19;cycling:48;lying:48;sitting:48;standing:12,0:50;1:42;2:105,"{""0"": ""cycling"", ""1"": ""bending2"", ""2"": ""lying""}",0.5721313053294081,0.9095767313102849,0.8396643635096582,1.454485772146349
AReMActivities,0,auto_k3_min_0.02,STCG-v1 Weighted Ridge,30.0,0.01,4.0,1.0,3,True,0.02,True,0.126682261408676,0.6548380449118423,197,6,3,0.3265601338338383,0.5025380710659898,0.9873096446700508,bending1:22;bending2:19;cycling:48;lying:48;sitting:48;standing:12,0:50;1:42;2:105,"{""0"": ""cycling"", ""1"": ""bending2"", ""2"": ""lying""}",0.5715986265620798,0.9093206851691085,0.8389785537102877,1.4543214154355502
AReMActivities,0,auto_k3_min_0.02,Dense Ridge,100.0,,,,3,True,0.02,True,0.126682261408676,0.6548380449118423,197,6,3,0.3265601338338383,0.5025380710659898,0.9873096446700508,bending1:22;bending2:19;cycling:48;lying:48;sitting:48;standing:12,0:50;1:42;2:105,"{""0"": ""cycling"", ""1"": ""bending2"", ""2"": ""lying""}",0.5719614744699092,0.9091155224705617,0.8390023121022033,1.454216576596745
AReMActivities,0,auto_k3_min_0.02,DynVAR-Lasso Weighted Ridge,100.0,0.01,4.0,1.0,3,True,0.02,True,0.126682261408676,0.6548380449118423,197,6,3,0.3265601338338383,0.5025380710659898,0.9873096446700508,bending1:22;bending2:19;cycling:48;lying:48;sitting:48;standing:12,0:50;1:42;2:105,"{""0"": ""cycling"", ""1"": ""bending2"", ""2"": ""lying""}",0.5690368213435207,0.9061913454538397,0.8355537994584897,1.453147177188716
AReMActivities,0,auto_k3_min_0.02,STCG-v1 Weighted Ridge,100.0,0.01,4.0,1.0,3,True,0.02,True,0.126682261408676,0.6548380449118423,197,6,3,0.3265601338338383,0.5025380710659898,0.9873096446700508,bending1:22;bending2:19;cycling:48;lying:48;sitting:48;standing:12,0:50;1:42;2:105,"{""0"": ""cycling"", ""1"": ""bending2"", ""2"": ""lying""}",0.5680715248222729,0.9056949280940931,0.8343132133365048,1.4526100097498733
AReMActivities,0,auto_k3_min_0.04,Dense Ridge,30.0,,,,3,True,0.04,True,0.126682261408676,0.6548380449118423,197,6,3,0.3265601338338383,0.5025380710659898,0.9873096446700508,bending1:22;bending2:19;cycling:48;lying:48;sitting:48;standing:12,0:50;1:42;2:105,"{""0"": ""cycling"", ""1"": ""bending2"", ""2"": ""lying""}",0.5733895262668768,0.9109366077707814,0.8412092464597661,1.4550835330620835
AReMActivities,0,auto_k3_min_0.04,DynVAR-Lasso Weighted Ridge,30.0,0.01,4.0,1.0,3,True,0.04,True,0.126682261408676,0.6548380449118423,197,6,3,0.3265601338338383,0.5025380710659898,0.9873096446700508,bending1:22;bending2:19;cycling:48;lying:48;sitting:48;standing:12,0:50;1:42;2:105,"{""0"": ""cycling"", ""1"": ""bending2"", ""2"": ""lying""}",0.5721313053294081,0.9095767313102849,0.8396643635096582,1.454485772146349
AReMActivities,0,auto_k3_min_0.04,STCG-v1 Weighted Ridge,30.0,0.01,4.0,1.0,3,True,0.04,True,0.126682261408676,0.6548380449118423,197,6,3,0.3265601338338383,0.5025380710659898,0.9873096446700508,bending1:22;bending2:19;cycling:48;lying:48;sitting:48;standing:12,0:50;1:42;2:105,"{""0"": ""cycling"", ""1"": ""bending2"", ""2"": ""lying""}",0.5715986265620798,0.9093206851691085,0.8389785537102877,1.4543214154355502
AReMActivities,0,auto_k3_min_0.04,Dense Ridge,100.0,,,,3,True,0.04,True,0.126682261408676,0.6548380449118423,197,6,3,0.3265601338338383,0.5025380710659898,0.9873096446700508,bending1:22;bending2:19;cycling:48;lying:48;sitting:48;standing:12,0:50;1:42;2:105,"{""0"": ""cycling"", ""1"": ""bending2"", ""2"": ""lying""}",0.5719614744699092,0.9091155224705617,0.8390023121022033,1.454216576596745
AReMActivities,0,auto_k3_min_0.04,DynVAR-Lasso Weighted Ridge,100.0,0.01,4.0,1.0,3,True,0.04,True,0.126682261408676,0.6548380449118423,197,6,3,0.3265601338338383,0.5025380710659898,0.9873096446700508,bending1:22;bending2:19;cycling:48;lying:48;sitting:48;standing:12,0:50;1:42;2:105,"{""0"": ""cycling"", ""1"": ""bending2"", ""2"": ""lying""}",0.5690368213435207,0.9061913454538397,0.8355537994584897,1.453147177188716
AReMActivities,0,auto_k3_min_0.04,STCG-v1 Weighted Ridge,100.0,0.01,4.0,1.0,3,True,0.04,True,0.126682261408676,0.6548380449118423,197,6,3,0.3265601338338383,0.5025380710659898,0.9873096446700508,bending1:22;bending2:19;cycling:48;lying:48;sitting:48;standing:12,0:50;1:42;2:105,"{""0"": ""cycling"", ""1"": ""bending2"", ""2"": ""lying""}",0.5680715248222729,0.9056949280940931,0.8343132133365048,1.4526100097498733
AReMActivities,0,auto_k3_min_0.06,Dense Ridge,30.0,,,,3,True,0.06,True,0.126682261408676,0.6548380449118423,197,6,3,0.3265601338338383,0.5025380710659898,0.9873096446700508,bending1:22;bending2:19;cycling:48;lying:48;sitting:48;standing:12,0:50;1:42;2:105,"{""0"": ""cycling"", ""1"": ""bending2"", ""2"": ""lying""}",0.5733895262668768,0.9109366077707814,0.8412092464597661,1.4550835330620835
AReMActivities,0,auto_k3_min_0.06,DynVAR-Lasso Weighted Ridge,30.0,0.01,4.0,1.0,3,True,0.06,True,0.126682261408676,0.6548380449118423,197,6,3,0.3265601338338383,0.5025380710659898,0.9873096446700508,bending1:22;bending2:19;cycling:48;lying:48;sitting:48;standing:12,0:50;1:42;2:105,"{""0"": ""cycling"", ""1"": ""bending2"", ""2"": ""lying""}",0.5721313053294081,0.9095767313102849,0.8396643635096582,1.454485772146349
AReMActivities,0,auto_k3_min_0.06,STCG-v1 Weighted Ridge,30.0,0.01,4.0,1.0,3,True,0.06,True,0.126682261408676,0.6548380449118423,197,6,3,0.3265601338338383,0.5025380710659898,0.9873096446700508,bending1:22;bending2:19;cycling:48;lying:48;sitting:48;standing:12,0:50;1:42;2:105,"{""0"": ""cycling"", ""1"": ""bending2"", ""2"": ""lying""}",0.5715986265620798,0.9093206851691085,0.8389785537102877,1.4543214154355502
AReMActivities,0,auto_k3_min_0.06,Dense Ridge,100.0,,,,3,True,0.06,True,0.126682261408676,0.6548380449118423,197,6,3,0.3265601338338383,0.5025380710659898,0.9873096446700508,bending1:22;bending2:19;cycling:48;lying:48;sitting:48;standing:12,0:50;1:42;2:105,"{""0"": ""cycling"", ""1"": ""bending2"", ""2"": ""lying""}",0.5719614744699092,0.9091155224705617,0.8390023121022033,1.454216576596745
AReMActivities,0,auto_k3_min_0.06,DynVAR-Lasso Weighted Ridge,100.0,0.01,4.0,1.0,3,True,0.06,True,0.126682261408676,0.6548380449118423,197,6,3,0.3265601338338383,0.5025380710659898,0.9873096446700508,bending1:22;bending2:19;cycling:48;lying:48;sitting:48;standing:12,0:50;1:42;2:105,"{""0"": ""cycling"", ""1"": ""bending2"", ""2"": ""lying""}",0.5690368213435207,0.9061913454538397,0.8355537994584897,1.453147177188716
AReMActivities,0,auto_k3_min_0.06,STCG-v1 Weighted Ridge,100.0,0.01,4.0,1.0,3,True,0.06,True,0.126682261408676,0.6548380449118423,197,6,3,0.3265601338338383,0.5025380710659898,0.9873096446700508,bending1:22;bending2:19;cycling:48;lying:48;sitting:48;standing:12,0:50;1:42;2:105,"{""0"": ""cycling"", ""1"": ""bending2"", ""2"": ""lying""}",0.5680715248222729,0.9056949280940931,0.8343132133365048,1.4526100097498733
AReMActivities,0,auto_k3_min_0.08,Dense Ridge,30.0,,,,3,True,0.08,True,0.126682261408676,0.6548380449118423,197,6,3,0.3265601338338383,0.5025380710659898,0.9873096446700508,bending1:22;bending2:19;cycling:48;lying:48;sitting:48;standing:12,0:50;1:42;2:105,"{""0"": ""cycling"", ""1"": ""bending2"", ""2"": ""lying""}",0.5733895262668768,0.9109366077707814,0.8412092464597661,1.4550835330620835
AReMActivities,0,auto_k3_min_0.08,DynVAR-Lasso Weighted Ridge,30.0,0.01,4.0,1.0,3,True,0.08,True,0.126682261408676,0.6548380449118423,197,6,3,0.3265601338338383,0.5025380710659898,0.9873096446700508,bending1:22;bending2:19;cycling:48;lying:48;sitting:48;standing:12,0:50;1:42;2:105,"{""0"": ""cycling"", ""1"": ""bending2"", ""2"": ""lying""}",0.5721313053294081,0.9095767313102849,0.8396643635096582,1.454485772146349
AReMActivities,0,auto_k3_min_0.08,STCG-v1 Weighted Ridge,30.0,0.01,4.0,1.0,3,True,0.08,True,0.126682261408676,0.6548380449118423,197,6,3,0.3265601338338383,0.5025380710659898,0.9873096446700508,bending1:22;bending2:19;cycling:48;lying:48;sitting:48;standing:12,0:50;1:42;2:105,"{""0"": ""cycling"", ""1"": ""bending2"", ""2"": ""lying""}",0.5715986265620798,0.9093206851691085,0.8389785537102877,1.4543214154355502
AReMActivities,0,auto_k3_min_0.08,Dense Ridge,100.0,,,,3,True,0.08,True,0.126682261408676,0.6548380449118423,197,6,3,0.3265601338338383,0.5025380710659898,0.9873096446700508,bending1:22;bending2:19;cycling:48;lying:48;sitting:48;standing:12,0:50;1:42;2:105,"{""0"": ""cycling"", ""1"": ""bending2"", ""2"": ""lying""}",0.5719614744699092,0.9091155224705617,0.8390023121022033,1.454216576596745
AReMActivities,0,auto_k3_min_0.08,DynVAR-Lasso Weighted Ridge,100.0,0.01,4.0,1.0,3,True,0.08,True,0.126682261408676,0.6548380449118423,197,6,3,0.3265601338338383,0.5025380710659898,0.9873096446700508,bending1:22;bending2:19;cycling:48;lying:48;sitting:48;standing:12,0:50;1:42;2:105,"{""0"": ""cycling"", ""1"": ""bending2"", ""2"": ""lying""}",0.5690368213435207,0.9061913454538397,0.8355537994584897,1.453147177188716
AReMActivities,0,auto_k3_min_0.08,STCG-v1 Weighted Ridge,100.0,0.01,4.0,1.0,3,True,0.08,True,0.126682261408676,0.6548380449118423,197,6,3,0.3265601338338383,0.5025380710659898,0.9873096446700508,bending1:22;bending2:19;cycling:48;lying:48;sitting:48;standing:12,0:50;1:42;2:105,"{""0"": ""cycling"", ""1"": ""bending2"", ""2"": ""lying""}",0.5680715248222729,0.9056949280940931,0.8343132133365048,1.4526100097498733
AReMActivities,0,auto_k3_min_0.10,Dense Ridge,30.0,,,,3,True,0.1,True,0.126682261408676,0.6548380449118423,197,6,3,0.3265601338338383,0.5025380710659898,0.9873096446700508,bending1:22;bending2:19;cycling:48;lying:48;sitting:48;standing:12,0:50;1:42;2:105,"{""0"": ""cycling"", ""1"": ""bending2"", ""2"": ""lying""}",0.5733895262668768,0.9109366077707814,0.8412092464597661,1.4550835330620835
AReMActivities,0,auto_k3_min_0.10,DynVAR-Lasso Weighted Ridge,30.0,0.01,4.0,1.0,3,True,0.1,True,0.126682261408676,0.6548380449118423,197,6,3,0.3265601338338383,0.5025380710659898,0.9873096446700508,bending1:22;bending2:19;cycling:48;lying:48;sitting:48;standing:12,0:50;1:42;2:105,"{""0"": ""cycling"", ""1"": ""bending2"", ""2"": ""lying""}",0.5721313053294081,0.9095767313102849,0.8396643635096582,1.454485772146349
AReMActivities,0,auto_k3_min_0.10,STCG-v1 Weighted Ridge,30.0,0.01,4.0,1.0,3,True,0.1,True,0.126682261408676,0.6548380449118423,197,6,3,0.3265601338338383,0.5025380710659898,0.9873096446700508,bending1:22;bending2:19;cycling:48;lying:48;sitting:48;standing:12,0:50;1:42;2:105,"{""0"": ""cycling"", ""1"": ""bending2"", ""2"": ""lying""}",0.5715986265620798,0.9093206851691085,0.8389785537102877,1.4543214154355502
AReMActivities,0,auto_k3_min_0.10,Dense Ridge,100.0,,,,3,True,0.1,True,0.126682261408676,0.6548380449118423,197,6,3,0.3265601338338383,0.5025380710659898,0.9873096446700508,bending1:22;bending2:19;cycling:48;lying:48;sitting:48;standing:12,0:50;1:42;2:105,"{""0"": ""cycling"", ""1"": ""bending2"", ""2"": ""lying""}",0.5719614744699092,0.9091155224705617,0.8390023121022033,1.454216576596745
AReMActivities,0,auto_k3_min_0.10,DynVAR-Lasso Weighted Ridge,100.0,0.01,4.0,1.0,3,True,0.1,True,0.126682261408676,0.6548380449118423,197,6,3,0.3265601338338383,0.5025380710659898,0.9873096446700508,bending1:22;bending2:19;cycling:48;lying:48;sitting:48;standing:12,0:50;1:42;2:105,"{""0"": ""cycling"", ""1"": ""bending2"", ""2"": ""lying""}",0.5690368213435207,0.9061913454538397,0.8355537994584897,1.453147177188716
AReMActivities,0,auto_k3_min_0.10,STCG-v1 Weighted Ridge,100.0,0.01,4.0,1.0,3,True,0.1,True,0.126682261408676,0.6548380449118423,197,6,3,0.3265601338338383,0.5025380710659898,0.9873096446700508,bending1:22;bending2:19;cycling:48;lying:48;sitting:48;standing:12,0:50;1:42;2:105,"{""0"": ""cycling"", ""1"": ""bending2"", ""2"": ""lying""}",0.5680715248222729,0.9056949280940931,0.8343132133365048,1.4526100097498733
AReMActivities,0,auto_k3_min_0.12,Dense Ridge,30.0,,,,3,True,0.12,True,0.126682261408676,0.6548380449118423,197,6,3,0.3265601338338383,0.5025380710659898,0.9873096446700508,bending1:22;bending2:19;cycling:48;lying:48;sitting:48;standing:12,0:50;1:42;2:105,"{""0"": ""cycling"", ""1"": ""bending2"", ""2"": ""lying""}",0.5733895262668768,0.9109366077707814,0.8412092464597661,1.4550835330620835
AReMActivities,0,auto_k3_min_0.12,DynVAR-Lasso Weighted Ridge,30.0,0.01,4.0,1.0,3,True,0.12,True,0.126682261408676,0.6548380449118423,197,6,3,0.3265601338338383,0.5025380710659898,0.9873096446700508,bending1:22;bending2:19;cycling:48;lying:48;sitting:48;standing:12,0:50;1:42;2:105,"{""0"": ""cycling"", ""1"": ""bending2"", ""2"": ""lying""}",0.5721313053294081,0.9095767313102849,0.8396643635096582,1.454485772146349
AReMActivities,0,auto_k3_min_0.12,STCG-v1 Weighted Ridge,30.0,0.01,4.0,1.0,3,True,0.12,True,0.126682261408676,0.6548380449118423,197,6,3,0.3265601338338383,0.5025380710659898,0.9873096446700508,bending1:22;bending2:19;cycling:48;lying:48;sitting:48;standing:12,0:50;1:42;2:105,"{""0"": ""cycling"", ""1"": ""bending2"", ""2"": ""lying""}",0.5715986265620798,0.9093206851691085,0.8389785537102877,1.4543214154355502
AReMActivities,0,auto_k3_min_0.12,Dense Ridge,100.0,,,,3,True,0.12,True,0.126682261408676,0.6548380449118423,197,6,3,0.3265601338338383,0.5025380710659898,0.9873096446700508,bending1:22;bending2:19;cycling:48;lying:48;sitting:48;standing:12,0:50;1:42;2:105,"{""0"": ""cycling"", ""1"": ""bending2"", ""2"": ""lying""}",0.5719614744699092,0.9091155224705617,0.8390023121022033,1.454216576596745
AReMActivities,0,auto_k3_min_0.12,DynVAR-Lasso Weighted Ridge,100.0,0.01,4.0,1.0,3,True,0.12,True,0.126682261408676,0.6548380449118423,197,6,3,0.3265601338338383,0.5025380710659898,0.9873096446700508,bending1:22;bending2:19;cycling:48;lying:48;sitting:48;standing:12,0:50;1:42;2:105,"{""0"": ""cycling"", ""1"": ""bending2"", ""2"": ""lying""}",0.5690368213435207,0.9061913454538397,0.8355537994584897,1.453147177188716
AReMActivities,0,auto_k3_min_0.12,STCG-v1 Weighted Ridge,100.0,0.01,4.0,1.0,3,True,0.12,True,0.126682261408676,0.6548380449118423,197,6,3,0.3265601338338383,0.5025380710659898,0.9873096446700508,bending1:22;bending2:19;cycling:48;lying:48;sitting:48;standing:12,0:50;1:42;2:105,"{""0"": ""cycling"", ""1"": ""bending2"", ""2"": ""lying""}",0.5680715248222729,0.9056949280940931,0.8343132133365048,1.4526100097498733
AReMActivities,0,auto_k3_min_0.16,Dense Ridge,30.0,,,,3,True,0.16,True,0.126682261408676,0.6548380449118423,197,6,3,0.3265601338338383,0.5025380710659898,0.9873096446700508,bending1:22;bending2:19;cycling:48;lying:48;sitting:48;standing:12,0:50;1:42;2:105,"{""0"": ""cycling"", ""1"": ""bending2"", ""2"": ""lying""}",0.5733895262668768,0.9109366077707814,0.8412092464597661,1.4550835330620835
AReMActivities,0,auto_k3_min_0.16,DynVAR-Lasso Weighted Ridge,30.0,0.01,4.0,1.0,3,True,0.16,True,0.126682261408676,0.6548380449118423,197,6,3,0.3265601338338383,0.5025380710659898,0.9873096446700508,bending1:22;bending2:19;cycling:48;lying:48;sitting:48;standing:12,0:50;1:42;2:105,"{""0"": ""cycling"", ""1"": ""bending2"", ""2"": ""lying""}",0.5721313053294081,0.9095767313102849,0.8396643635096582,1.454485772146349
AReMActivities,0,auto_k3_min_0.16,STCG-v1 Weighted Ridge,30.0,0.01,4.0,1.0,3,True,0.16,True,0.126682261408676,0.6548380449118423,197,6,3,0.3265601338338383,0.5025380710659898,0.9873096446700508,bending1:22;bending2:19;cycling:48;lying:48;sitting:48;standing:12,0:50;1:42;2:105,"{""0"": ""cycling"", ""1"": ""bending2"", ""2"": ""lying""}",0.5715986265620798,0.9093206851691085,0.8389785537102877,1.4543214154355502
AReMActivities,0,auto_k3_min_0.16,Dense Ridge,100.0,,,,3,True,0.16,True,0.126682261408676,0.6548380449118423,197,6,3,0.3265601338338383,0.5025380710659898,0.9873096446700508,bending1:22;bending2:19;cycling:48;lying:48;sitting:48;standing:12,0:50;1:42;2:105,"{""0"": ""cycling"", ""1"": ""bending2"", ""2"": ""lying""}",0.5719614744699092,0.9091155224705617,0.8390023121022033,1.454216576596745
AReMActivities,0,auto_k3_min_0.16,DynVAR-Lasso Weighted Ridge,100.0,0.01,4.0,1.0,3,True,0.16,True,0.126682261408676,0.6548380449118423,197,6,3,0.3265601338338383,0.5025380710659898,0.9873096446700508,bending1:22;bending2:19;cycling:48;lying:48;sitting:48;standing:12,0:50;1:42;2:105,"{""0"": ""cycling"", ""1"": ""bending2"", ""2"": ""lying""}",0.5690368213435207,0.9061913454538397,0.8355537994584897,1.453147177188716
AReMActivities,0,auto_k3_min_0.16,STCG-v1 Weighted Ridge,100.0,0.01,4.0,1.0,3,True,0.16,True,0.126682261408676,0.6548380449118423,197,6,3,0.3265601338338383,0.5025380710659898,0.9873096446700508,bending1:22;bending2:19;cycling:48;lying:48;sitting:48;standing:12,0:50;1:42;2:105,"{""0"": ""cycling"", ""1"": ""bending2"", ""2"": ""lying""}",0.5680715248222729,0.9056949280940931,0.8343132133365048,1.4526100097498733
AReMActivities,0,auto_k3_min_0.20,Dense Ridge,30.0,,,,3,True,0.2,True,0.126682261408676,0.6548380449118423,197,6,3,0.3265601338338383,0.5025380710659898,0.9873096446700508,bending1:22;bending2:19;cycling:48;lying:48;sitting:48;standing:12,0:50;1:42;2:105,"{""0"": ""cycling"", ""1"": ""bending2"", ""2"": ""lying""}",0.5733895262668768,0.9109366077707814,0.8412092464597661,1.4550835330620835
AReMActivities,0,auto_k3_min_0.20,DynVAR-Lasso Weighted Ridge,30.0,0.01,4.0,1.0,3,True,0.2,True,0.126682261408676,0.6548380449118423,197,6,3,0.3265601338338383,0.5025380710659898,0.9873096446700508,bending1:22;bending2:19;cycling:48;lying:48;sitting:48;standing:12,0:50;1:42;2:105,"{""0"": ""cycling"", ""1"": ""bending2"", ""2"": ""lying""}",0.5721313053294081,0.9095767313102849,0.8396643635096582,1.454485772146349
AReMActivities,0,auto_k3_min_0.20,STCG-v1 Weighted Ridge,30.0,0.01,4.0,1.0,3,True,0.2,True,0.126682261408676,0.6548380449118423,197,6,3,0.3265601338338383,0.5025380710659898,0.9873096446700508,bending1:22;bending2:19;cycling:48;lying:48;sitting:48;standing:12,0:50;1:42;2:105,"{""0"": ""cycling"", ""1"": ""bending2"", ""2"": ""lying""}",0.5715986265620798,0.9093206851691085,0.8389785537102877,1.4543214154355502
AReMActivities,0,auto_k3_min_0.20,Dense Ridge,100.0,,,,3,True,0.2,True,0.126682261408676,0.6548380449118423,197,6,3,0.3265601338338383,0.5025380710659898,0.9873096446700508,bending1:22;bending2:19;cycling:48;lying:48;sitting:48;standing:12,0:50;1:42;2:105,"{""0"": ""cycling"", ""1"": ""bending2"", ""2"": ""lying""}",0.5719614744699092,0.9091155224705617,0.8390023121022033,1.454216576596745
AReMActivities,0,auto_k3_min_0.20,DynVAR-Lasso Weighted Ridge,100.0,0.01,4.0,1.0,3,True,0.2,True,0.126682261408676,0.6548380449118423,197,6,3,0.3265601338338383,0.5025380710659898,0.9873096446700508,bending1:22;bending2:19;cycling:48;lying:48;sitting:48;standing:12,0:50;1:42;2:105,"{""0"": ""cycling"", ""1"": ""bending2"", ""2"": ""lying""}",0.5690368213435207,0.9061913454538397,0.8355537994584897,1.453147177188716
